site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD,EMEP_noBD,EMEP_BD
DK0012R,2018-12-25 07:00:00,2018-12-26 07:00:00,24.0,0.079,0.05877822962470806,0.05855517856010691,0.050937500000000004,0.05002916666666666
DK0012R,2018-12-26 07:00:00,2018-12-27 07:00:00,24.0,0.377,0.34589223731578694,0.3448222240410619,0.6485791666666666,0.6627041666666666
DK0012R,2018-12-27 07:00:00,2018-12-28 07:00:00,24.0,0.311,0.138159224398782,0.13714551337095704,0.345975,0.3452916666666667
DK0012R,2018-12-28 07:00:00,2018-12-29 07:00:00,24.0,0.226,0.13575964365848384,0.13553402887346389,0.16099166666666667,0.1624875
DK0012R,2018-12-29 07:00:00,2018-12-30 07:00:00,24.0,0.155,0.07799714683469415,0.07783331314611693,0.09177500000000001,0.09512083333333332
DK0012R,2018-12-30 07:00:00,2018-12-31 07:00:00,24.0,0.143,0.055432386779209974,0.055261336079689714,0.0319125,0.03169166666666667
DK0012R,2018-12-31 07:00:00,2019-01-01 07:00:00,24.0,0.363,0.16549987704391814,0.16525732299312978,0.30446875,0.29585
DK0003R,2018-01-01 07:00:00,2018-01-02 07:00:00,24.0,0.088,0.014842740243297162,0.031395330016808026,0.043395833333333335,0.042383333333333335
DK0003R,2018-01-02 07:00:00,2018-01-03 07:00:00,24.0,0.154,0.06009118389769815,0.0749526322984429,0.06980833333333332,0.07083750000000001
DK0003R,2018-01-03 07:00:00,2018-01-04 07:00:00,24.0,0.147,0.05481989036055474,0.06245417288101654,0.1176125,0.11672500000000001
DK0003R,2018-01-04 07:00:00,2018-01-05 07:00:00,24.0,0.173,0.1287736838643263,0.13178073844995028,0.20902500000000002,0.2091625
DK0003R,2018-01-05 07:00:00,2018-01-06 07:00:00,24.0,0.2,0.12844018052979542,0.1433069576608483,0.27435000000000004,0.2799291666666667
DK0003R,2018-01-06 07:00:00,2018-01-07 07:00:00,24.0,0.309,0.03232884276868943,0.09309153941816395,0.07172083333333333,0.07172083333333334
DK0003R,2018-01-07 07:00:00,2018-01-08 07:00:00,24.0,0.149,0.015862181924527263,0.11621609390083032,0.049445833333333335,0.04936666666666667
DK0003R,2018-01-08 07:00:00,2018-01-09 07:00:00,24.0,0.207,0.05056992458213019,0.1393616662566722,0.13887916666666666,0.15063749999999998
DK0003R,2018-01-09 07:00:00,2018-01-10 07:00:00,24.0,0.594,0.2833482660958086,0.34385303187851846,0.17783333333333332,0.1821541666666667
DK0003R,2018-01-10 07:00:00,2018-01-11 07:00:00,24.0,0.171,0.4538368983375789,0.46273273178517477,0.5199125,0.5396
DK0003R,2018-01-11 07:00:00,2018-01-12 07:00:00,24.0,1.258,0.3774780372196022,0.4340908515602084,0.3943999999999999,0.4255416666666667
DK0003R,2018-01-12 07:00:00,2018-01-13 07:00:00,24.0,0.717,0.36421224723919043,0.4089918240622989,0.3803208333333334,0.4004375
DK0003R,2018-01-13 07:00:00,2018-01-14 07:00:00,24.0,0.328,0.4957281927643942,0.5442682573526669,0.47818333333333335,0.49343750000000003
DK0003R,2018-01-14 07:00:00,2018-01-15 07:00:00,24.0,0.93,0.5811880395996106,0.6080079349988992,0.5001041666666667,0.5025083333333333
DK0003R,2018-01-15 07:00:00,2018-01-16 07:00:00,24.0,1.649,0.267012439879523,0.27693047801772697,0.29975833333333335,0.2969625
DK0003R,2018-01-16 07:00:00,2018-01-17 07:00:00,24.0,0.819,0.01810870335599585,0.025231468642052623,0.0340625,0.03280416666666667
DK0003R,2018-01-17 07:00:00,2018-01-18 07:00:00,24.0,0.06,0.0311906950449351,0.03447802842446234,0.034854166666666665,0.033299999999999996
DK0003R,2018-01-18 07:00:00,2018-01-19 07:00:00,24.0,0.292,0.0821536245934778,0.08676929182923747,0.29545000000000005,0.2888375
DK0003R,2018-01-19 07:00:00,2018-01-20 07:00:00,24.0,0.118,0.1361492176739014,0.14271927269735118,0.19494999999999998,0.19525
DK0003R,2018-01-20 07:00:00,2018-01-21 07:00:00,24.0,0.368,0.1606892121219526,0.17399277747152642,0.46704166666666663,0.47251666666666664
DK0003R,2018-01-21 07:00:00,2018-01-22 07:00:00,24.0,0.667,0.25217184351466726,0.267884429719796,0.4205208333333333,0.4392749999999999
DK0003R,2018-01-22 07:00:00,2018-01-23 07:00:00,24.0,0.85,0.4270661856612923,0.44062003996191884,0.38103333333333333,0.3824541666666666
DK0003R,2018-01-24 07:00:00,2018-01-25 07:00:00,24.0,0.159,0.11865709018333166,0.12376188994129578,0.09606666666666668,0.09005416666666667
DK0003R,2018-01-25 07:00:00,2018-01-26 07:00:00,24.0,0.184,0.08159622160312195,0.08406271926870078,0.06422916666666667,0.06316666666666666
DK0003R,2018-01-26 07:00:00,2018-01-27 07:00:00,24.0,0.289,0.17129328806761043,0.1730756033666797,0.26842083333333333,0.2620458333333333
DK0003R,2018-01-27 07:00:00,2018-01-28 07:00:00,24.0,0.189,0.10271495503347278,0.10492209052006536,0.18579583333333335,0.18835833333333332
DK0003R,2018-01-28 07:00:00,2018-01-29 07:00:00,24.0,0.09,0.061957499719555977,0.06499631976832883,0.04279166666666667,0.0415
DK0003R,2018-01-29 07:00:00,2018-01-30 07:00:00,24.0,0.07,0.06387161197638479,0.06620977482684791,0.016745833333333335,0.0158
DK0003R,2018-01-30 07:00:00,2018-01-31 07:00:00,24.0,0.143,0.11637778207732685,0.12344451952274031,0.10578749999999999,0.10442499999999999
DK0003R,2018-01-31 07:00:00,2018-02-01 07:00:00,24.0,0.171,0.09784245770007265,0.09632996002839662,0.09628750000000001,0.09699166666666666
DK0003R,2018-02-01 07:00:00,2018-02-02 07:00:00,24.0,0.11,0.04424852514522234,0.04486706282429381,0.07478333333333333,0.07285
DK0003R,2018-02-02 07:00:00,2018-02-03 07:00:00,24.0,0.544,0.09987329799193627,0.09986333925789033,0.19189166666666665,0.19476666666666667
DK0003R,2018-02-03 07:00:00,2018-02-04 07:00:00,24.0,0.629,0.15450070570834226,0.1544992080029519,0.25924583333333334,0.2646958333333333
DK0003R,2018-02-04 07:00:00,2018-02-05 07:00:00,24.0,0.569,0.36062991057194954,0.36492634911955185,0.2694625,0.2692208333333333
DK0003R,2018-02-05 07:00:00,2018-02-06 07:00:00,24.0,0.541,0.47572604442285554,0.485235263787098,0.1665458333333333,0.16644166666666665
DK0003R,2018-02-06 07:00:00,2018-02-07 07:00:00,24.0,0.417,0.44611022358548597,0.45219880736812823,0.21185416666666668,0.21447916666666667
DK0003R,2018-02-07 07:00:00,2018-02-08 07:00:00,24.0,0.283,0.29441830106998207,0.2960811282567258,0.08721666666666666,0.08730833333333332
DK0003R,2018-02-08 07:00:00,2018-02-09 07:00:00,24.0,1.271,0.6144656157999214,0.6168106856017063,0.2431291666666667,0.2436041666666667
DK0003R,2018-02-09 07:00:00,2018-02-10 07:00:00,24.0,2.958,0.9320404341825098,0.9103853406148376,1.0374041666666667,1.0402500000000001
DK0003R,2018-02-10 07:00:00,2018-02-11 07:00:00,24.0,2.362,0.5251851096357215,0.5184829955921769,0.7507875,0.7790791666666667
DK0003R,2018-02-11 07:00:00,2018-02-12 07:00:00,24.0,0.2,0.07743402359770621,0.07660688833313815,0.10381250000000002,0.10755833333333333
DK0003R,2018-02-12 07:00:00,2018-02-13 07:00:00,24.0,0.088,0.0661085096338176,0.06498409724931174,0.031825,0.030879166666666666
DK0003R,2018-02-13 07:00:00,2018-02-14 07:00:00,24.0,0.457,0.2683278636205593,0.2665015360542597,0.2953041666666667,0.3075291666666667
DK0003R,2018-02-15 07:00:00,2018-02-16 07:00:00,24.0,0.909,0.2545882625115215,0.2521245697971077,0.19806666666666664,0.20135416666666664
DK0003R,2018-02-16 07:00:00,2018-02-17 07:00:00,24.0,0.167,0.045298054722059965,0.04527843034757434,0.0319625,0.03162916666666666
DK0003R,2018-02-17 07:00:00,2018-02-18 07:00:00,24.0,0.221,0.12291229100530772,0.1228597994181601,0.2593875,0.25057083333333335
DK0003R,2018-02-18 07:00:00,2018-02-19 07:00:00,24.0,1.083,0.285985088284821,0.2781640192553963,0.38364166666666666,0.4070666666666667
DK0003R,2018-02-19 07:00:00,2018-02-20 07:00:00,24.0,0.723,0.2860096832600662,0.2770245373388161,0.32521666666666665,0.3319375
DK0003R,2018-02-20 07:00:00,2018-02-21 07:00:00,24.0,1.356,0.7000900350017769,0.6713585624703692,0.40143749999999995,0.402175
DK0003R,2018-02-21 07:00:00,2018-02-22 07:00:00,24.0,1.39,0.5772117090929,0.544814164468956,0.43683750000000005,0.43787916666666665
DK0003R,2018-02-22 07:00:00,2018-02-23 07:00:00,24.0,0.585,0.3318033277972798,0.32701857159860553,0.18924166666666667,0.18794166666666667
DK0003R,2018-02-23 07:00:00,2018-02-24 07:00:00,24.0,0.564,0.29290025957416765,0.29113946944070196,0.16077916666666667,0.16112083333333335
DK0003R,2018-02-24 07:00:00,2018-02-25 07:00:00,24.0,0.394,0.3015039495696136,0.30404948234015045,0.08002916666666667,0.08008333333333334
DK0003R,2018-02-25 07:00:00,2018-02-26 07:00:00,24.0,0.375,0.33256837667646016,0.3316489757396721,0.11650833333333332,0.11622083333333333
DK0003R,2018-02-26 07:00:00,2018-02-27 07:00:00,24.0,0.241,0.24502817778883315,0.24349620528661997,0.07917500000000001,0.07946666666666667
DK0003R,2018-02-27 07:00:00,2018-02-28 07:00:00,24.0,0.398,0.5069766460701076,0.4983112056570265,0.09750416666666666,0.09758750000000001
DK0003R,2018-02-28 07:00:00,2018-03-01 07:00:00,24.0,0.74,0.6348113806635326,0.631931357216034,0.10504166666666666,0.10494999999999999
DK0003R,2018-03-01 07:00:00,2018-03-02 07:00:00,24.0,1.068,0.5540924144000786,0.5521468838207714,0.14966666666666667,0.14927916666666666
DK0003R,2018-03-02 07:00:00,2018-03-03 07:00:00,24.0,0.786,0.5907514080218915,0.5863692615783735,0.18304166666666666,0.1835
DK0003R,2018-03-03 07:00:00,2018-03-04 07:00:00,24.0,3.599,0.7045716061026267,0.7030412967219283,0.36333750000000004,0.36384583333333326
DK0003R,2018-03-04 07:00:00,2018-03-05 07:00:00,24.0,2.244,0.6389751895752364,0.6430433856049252,0.476075,0.477675
DK0003R,2018-03-05 07:00:00,2018-03-06 07:00:00,24.0,2.328,0.4857582285551918,0.49025259609438726,0.5240458333333333,0.525025
DK0003R,2018-03-06 07:00:00,2018-03-07 07:00:00,24.0,2.118,0.745254217685443,0.7668361853268865,0.9327416666666667,0.9390125
DK0003R,2018-03-07 07:00:00,2018-03-08 07:00:00,24.0,2.793,0.7693761300091003,0.7900405540930046,0.5945625,0.5959708333333333
DK0003R,2018-03-08 07:00:00,2018-03-09 07:00:00,24.0,1.311,0.31870607723497607,0.324821149492342,0.6274166666666666,0.6368083333333333
DK0003R,2018-03-09 07:00:00,2018-03-10 07:00:00,24.0,1.008,0.47168047838564026,0.47054606931608894,0.4185541666666666,0.41758333333333336
DK0003R,2018-03-10 07:00:00,2018-03-11 07:00:00,24.0,0.856,0.34400270291173657,0.34604546663238306,0.33741666666666664,0.3414
DK0003R,2018-03-11 07:00:00,2018-03-12 07:00:00,24.0,0.639,0.31291394351832613,0.31646532321211024,0.6476083333333333,0.6423375
DK0003R,2018-03-12 07:00:00,2018-03-13 07:00:00,24.0,0.33,0.21494707849226832,0.21569062856029267,0.2474333333333333,0.2452791666666667
DK0003R,2018-03-13 07:00:00,2018-03-14 07:00:00,24.0,0.211,0.22489626552611489,0.22851361514915292,0.12241666666666667,0.12167083333333334
DK0003R,2018-03-14 07:00:00,2018-03-15 07:00:00,24.0,0.554,0.17828212878133817,0.18037632164973286,0.20560416666666667,0.2081208333333333
DK0003R,2018-03-15 07:00:00,2018-03-16 07:00:00,24.0,0.369,0.18085488821298754,0.18421931479771625,0.15571666666666664,0.1555875
DK0003R,2018-03-16 07:00:00,2018-03-17 07:00:00,24.0,0.541,0.49250296784381914,0.49344049224759773,0.08584583333333334,0.08771666666666667
DK0003R,2018-03-17 07:00:00,2018-03-18 07:00:00,24.0,0.418,0.5019229096213157,0.5002158281534349,0.07323333333333333,0.07445833333333333
DK0003R,2018-03-18 07:00:00,2018-03-19 07:00:00,24.0,0.294,0.312336156548077,0.31405717512385295,0.061241666666666666,0.061516666666666664
DK0003R,2018-03-19 07:00:00,2018-03-20 07:00:00,24.0,0.223,0.17080586964037173,0.1708509056850588,0.05750416666666666,0.05738333333333334
DK0003R,2018-03-20 07:00:00,2018-03-21 07:00:00,24.0,0.131,0.32744313178037326,0.32467447512448766,0.04467083333333333,0.044583333333333336
DK0003R,2018-03-21 07:00:00,2018-03-22 07:00:00,24.0,0.214,0.17154946937004267,0.17103606900794563,0.11377083333333333,0.11432083333333332
DK0003R,2018-03-22 07:00:00,2018-03-23 07:00:00,24.0,0.211,0.10964990217398429,0.10925157265350983,0.17499583333333332,0.17504166666666668
DK0003R,2018-03-23 07:00:00,2018-03-24 07:00:00,24.0,0.233,0.3606028583106669,0.3612204034431632,0.5457291666666667,0.5389583333333333
DK0003R,2018-03-24 07:00:00,2018-03-25 07:00:00,24.0,0.836,0.4566564501589377,0.4558470601789397,0.9356375,0.9296208333333333
DK0003R,2018-03-25 07:00:00,2018-03-26 07:00:00,24.0,0.334,0.2045422879959279,0.2045555618025389,0.22381249999999997,0.22587916666666666
DK0003R,2018-03-26 07:00:00,2018-03-27 07:00:00,24.0,0.344,0.09920867852219821,0.09896062510050385,0.11213333333333335,0.10932916666666666
DK0003R,2018-03-27 07:00:00,2018-03-28 07:00:00,24.0,0.42,0.14824321323845577,0.14830732058856755,0.18312916666666665,0.18081250000000001
DK0003R,2018-03-28 07:00:00,2018-03-29 07:00:00,24.0,0.529,0.28008042121716475,0.28380666974488145,0.23392500000000002,0.25104166666666666
DK0003R,2018-03-29 07:00:00,2018-03-30 07:00:00,24.0,0.404,0.30527420214575446,0.31117302598604496,0.10834166666666666,0.11544166666666666
DK0003R,2018-03-30 07:00:00,2018-03-31 07:00:00,24.0,0.607,0.34845721431562576,0.35131538737351703,0.14949166666666666,0.15361249999999999
DK0003R,2018-03-31 07:00:00,2018-04-01 07:00:00,24.0,0.692,0.4488587070087335,0.4514231243426547,0.18628333333333336,0.18642499999999998
DK0003R,2018-04-01 07:00:00,2018-04-02 07:00:00,24.0,0.536,0.28050896090701366,0.2810377984965968,0.15509583333333335,0.15502916666666666
DK0003R,2018-04-02 07:00:00,2018-04-03 07:00:00,24.0,0.239,0.14414729722697903,0.14409813618588116,0.07277499999999999,0.07260416666666668
DK0003R,2018-04-03 07:00:00,2018-04-04 07:00:00,24.0,0.504,0.26923025956927965,0.2688141052779515,0.2789,0.2759875
DK0003R,2018-04-04 07:00:00,2018-04-05 07:00:00,24.0,0.39,0.21672789004501417,0.21573798665336688,0.25388333333333335,0.25542499999999996
DK0003R,2018-04-05 07:00:00,2018-04-06 07:00:00,24.0,0.166,0.07938782779856086,0.0780365401829437,0.09100000000000001,0.09027916666666667
DK0003R,2018-04-06 07:00:00,2018-04-07 07:00:00,24.0,0.196,0.06404537060780068,0.06358511129081598,0.0966375,0.09669583333333333
DK0003R,2018-04-07 07:00:00,2018-04-08 07:00:00,24.0,0.823,0.20890416721331495,0.2082442446326925,0.3722291666666666,0.3648458333333333
DK0003R,2018-04-08 07:00:00,2018-04-09 07:00:00,24.0,1.463,0.30016127780312823,0.29893705892405137,0.5326583333333333,0.5192958333333334
DK0003R,2018-04-09 07:00:00,2018-04-10 07:00:00,24.0,0.743,0.2886152500512424,0.2868476872861898,0.35810000000000003,0.3567666666666667
DK0003R,2018-04-10 07:00:00,2018-04-11 07:00:00,24.0,0.322,0.20066473050020317,0.19811768019138856,0.11135416666666668,0.10932916666666666
DK0003R,2018-04-11 07:00:00,2018-04-12 07:00:00,24.0,0.561,0.14491454769262,0.14516631421867648,0.08918749999999999,0.08735
DK0003R,2018-04-12 07:00:00,2018-04-13 07:00:00,24.0,0.583,0.5824458393405546,0.5823166753903034,0.38462916666666674,0.3789791666666667
DK0003R,2018-04-13 07:00:00,2018-04-14 07:00:00,24.0,1.135,0.9276164878697806,0.9265232614922253,0.6304916666666667,0.6282458333333334
DK0003R,2018-04-14 07:00:00,2018-04-15 07:00:00,24.0,1.128,0.6378546544871021,0.6346138365994878,0.40596666666666675,0.4004916666666667
DK0003R,2018-04-15 07:00:00,2018-04-16 07:00:00,24.0,1.264,0.7705139024781298,0.7694614019487416,0.38142499999999996,0.3810458333333333
DK0003R,2018-04-16 07:00:00,2018-04-17 07:00:00,24.0,0.806,0.531347717611684,0.530124242077131,0.47501250000000006,0.4756208333333333
DK0003R,2018-04-17 07:00:00,2018-04-18 07:00:00,24.0,0.66,0.28723433187712355,0.28522986459553873,0.27796666666666664,0.2766208333333333
DK0003R,2018-04-18 07:00:00,2018-04-19 07:00:00,24.0,0.445,0.2784697172369193,0.27683887576466204,0.2479875,0.24480000000000002
DK0003R,2018-04-19 07:00:00,2018-04-20 07:00:00,24.0,0.849,0.3944376685961129,0.3938955560798578,0.36530833333333335,0.35957083333333334
DK0003R,2018-04-20 07:00:00,2018-04-21 07:00:00,24.0,1.508,0.4368670000267378,0.434686107705929,0.41136666666666666,0.40968333333333334
DK0003R,2018-04-21 07:00:00,2018-04-22 07:00:00,24.0,0.227,0.08513121552343618,0.08540252003406383,0.12447916666666665,0.1242875
DK0003R,2018-04-22 07:00:00,2018-04-23 07:00:00,24.0,0.32,0.15084285764164276,0.15086785729501728,0.19860833333333336,0.19734583333333333
DK0003R,2018-04-23 07:00:00,2018-04-24 07:00:00,24.0,0.301,0.1516997423447213,0.15160373596547325,0.19687083333333333,0.19083750000000002
DK0003R,2018-04-24 07:00:00,2018-04-25 07:00:00,24.0,0.282,0.14003849393841009,0.140268804624779,0.16117499999999998,0.15409166666666665
DK0003R,2018-04-25 07:00:00,2018-04-26 07:00:00,24.0,0.351,0.1606780298938659,0.16050249687131068,0.24812916666666665,0.24531250000000002
DK0003R,2018-04-26 07:00:00,2018-04-27 07:00:00,24.0,0.315,0.09133370736629076,0.09055086058430845,0.22862083333333336,0.218425
DK0003R,2018-04-27 07:00:00,2018-04-28 07:00:00,24.0,0.307,0.07240599277151023,0.07079771194313106,0.09514583333333333,0.09342916666666667
DK0003R,2018-04-28 07:00:00,2018-04-29 07:00:00,24.0,0.459,0.1381484432740688,0.13692282652138757,0.1116625,0.11052083333333333
DK0003R,2018-04-29 07:00:00,2018-04-30 07:00:00,24.0,0.386,0.15325968433948628,0.151595084943958,0.1003875,0.09802499999999999
DK0003R,2018-04-30 07:00:00,2018-05-01 07:00:00,24.0,0.543,0.31588288721639857,0.3152019546826569,0.25601250000000003,0.2516
DK0003R,2018-05-01 07:00:00,2018-05-02 07:00:00,24.0,0.362,0.13826092414025143,0.13747662823886916,0.20853750000000001,0.20859166666666665
DK0003R,2018-05-02 07:00:00,2018-05-03 07:00:00,24.0,0.821,0.28092819373557765,0.27960432299516697,0.40649583333333333,0.40657499999999996
DK0003R,2018-05-03 07:00:00,2018-05-04 07:00:00,24.0,0.433,0.11978680559130013,0.12059086396377346,0.10603333333333333,0.10534166666666667
DK0003R,2018-05-04 07:00:00,2018-05-05 07:00:00,24.0,0.315,0.1799600707252237,0.18111422086665888,0.23121250000000002,0.22620833333333334
DK0003R,2018-05-05 07:00:00,2018-05-06 07:00:00,24.0,0.475,0.20386675155151093,0.2033387785712785,0.21860416666666668,0.21656666666666666
DK0003R,2018-05-06 07:00:00,2018-05-07 07:00:00,24.0,0.322,0.18913657884775206,0.1899439166005361,0.11999583333333334,0.11991250000000002
DK0003R,2018-05-07 07:00:00,2018-05-08 07:00:00,24.0,0.51,0.3061699797024818,0.30545600307980975,0.2004875,0.20045000000000002
DK0003R,2018-05-09 07:00:00,2018-05-10 07:00:00,24.0,0.552,0.255138223990203,0.2551938944690975,0.1799666666666667,0.17967500000000003
DK0003R,2018-05-10 07:00:00,2018-05-11 07:00:00,24.0,0.639,0.25797432161510264,0.258591229670239,0.1716375,0.17094583333333335
DK0003R,2018-05-11 07:00:00,2018-05-12 07:00:00,24.0,0.251,0.05553335987661993,0.056151152462391996,0.08124583333333334,0.08042916666666666
DK0003R,2018-05-12 07:00:00,2018-05-13 07:00:00,24.0,0.545,0.10895523287213787,0.10924183477520617,0.13671666666666668,0.1351625
DK0003R,2018-05-13 07:00:00,2018-05-14 07:00:00,24.0,0.839,0.35683573713726063,0.3563769234269079,0.22424166666666667,0.22459583333333333
DK0003R,2018-05-14 07:00:00,2018-05-15 07:00:00,24.0,0.653,0.23589251099953168,0.23570010068950442,0.14109166666666664,0.1415875
DK0003R,2018-05-15 07:00:00,2018-05-16 07:00:00,24.0,0.755,0.36706419137386126,0.3642220520871722,0.23925833333333332,0.23987499999999998
DK0003R,2018-05-16 07:00:00,2018-05-17 07:00:00,24.0,0.498,0.2601874837895202,0.2604643380829901,0.19110833333333332,0.18725416666666664
DK0003R,2018-05-17 07:00:00,2018-05-18 07:00:00,24.0,0.408,0.18391407515155542,0.1837595436144036,0.09414166666666668,0.09376250000000001
DK0003R,2018-05-18 07:00:00,2018-05-19 07:00:00,24.0,0.267,0.10745286589149274,0.10703369160417642,0.07370833333333333,0.07353749999999999
DK0003R,2018-05-19 07:00:00,2018-05-20 07:00:00,24.0,0.493,0.1262282004819098,0.12591765889792486,0.10264583333333333,0.10444166666666665
DK0003R,2018-05-20 07:00:00,2018-05-21 07:00:00,24.0,0.357,0.16124062740488843,0.1612999272365286,0.09611666666666667,0.0965375
DK0003R,2018-05-21 07:00:00,2018-05-22 07:00:00,24.0,0.527,0.13780919498861377,0.13849978244263075,0.1024125,0.10266666666666668
DK0003R,2018-05-22 07:00:00,2018-05-23 07:00:00,24.0,0.439,0.22073010180876998,0.22105886698956212,0.2036916666666667,0.20345416666666669
DK0003R,2018-05-23 07:00:00,2018-05-24 07:00:00,24.0,0.546,0.2056004093613515,0.20672216291206325,0.17473333333333332,0.17496666666666663
DK0003R,2018-05-24 07:00:00,2018-05-25 07:00:00,24.0,0.56,0.18462499791813536,0.1844306901852343,0.12634583333333335,0.12687916666666665
DK0003R,2018-05-25 07:00:00,2018-05-26 07:00:00,24.0,0.574,0.16808129018945875,0.16858199545714744,0.12336666666666667,0.12367916666666667
DK0003R,2018-05-26 07:00:00,2018-05-27 07:00:00,24.0,0.504,0.2025086520241384,0.20254130397797523,0.13222916666666665,0.13180416666666667
DK0003R,2018-05-27 07:00:00,2018-05-28 07:00:00,24.0,0.785,0.18516302602379842,0.18515923908125353,0.10379166666666668,0.09960416666666666
DK0003R,2018-05-28 07:00:00,2018-05-29 07:00:00,24.0,0.873,0.3073012776830092,0.3082053565036216,0.12915000000000001,0.12496666666666667
DK0003R,2018-05-29 07:00:00,2018-05-30 07:00:00,24.0,1.35,0.3851182673463103,0.38682669420581783,0.2783583333333333,0.27652499999999997
DK0003R,2018-05-30 07:00:00,2018-05-31 07:00:00,24.0,0.684,0.34615086600424433,0.349554643770918,0.3110583333333333,0.31143333333333334
DK0003R,2018-05-31 07:00:00,2018-06-01 07:00:00,24.0,0.434,0.20378315897630905,0.20514414338517092,0.13322916666666665,0.1332458333333333
DK0003R,2018-06-01 07:00:00,2018-06-02 07:00:00,24.0,0.338,0.159013545879333,0.15960642023522198,0.06643333333333333,0.06650416666666666
DK0003R,2018-06-02 07:00:00,2018-06-03 07:00:00,24.0,0.611,0.44399602564032153,0.44515501211237146,0.250775,0.2509
DK0003R,2018-06-03 07:00:00,2018-06-04 07:00:00,24.0,1.147,0.4337236796373429,0.4364146512946944,0.32595,0.3244291666666667
DK0003R,2018-06-04 07:00:00,2018-06-05 07:00:00,24.0,0.712,0.20753230333541803,0.2071517026828451,0.21515833333333334,0.21452083333333336
DK0003R,2018-06-05 07:00:00,2018-06-06 07:00:00,24.0,0.209,0.06206120915394291,0.06202731813781584,0.09188750000000001,0.09201666666666668
DK0003R,2018-06-06 07:00:00,2018-06-07 07:00:00,24.0,0.989,0.16432094963278807,0.16425258392763728,0.15330833333333335,0.15366666666666665
DK0003R,2018-06-07 07:00:00,2018-06-08 07:00:00,24.0,0.316,0.33117924301509905,0.3294724744422038,0.2451291666666667,0.2459625
DK0003R,2018-06-08 07:00:00,2018-06-09 07:00:00,24.0,0.68,0.36390534101621413,0.3618221080530222,0.3588541666666667,0.35961250000000006
DK0003R,2018-06-09 07:00:00,2018-06-10 07:00:00,24.0,0.789,0.3890929539788626,0.3872091315474559,0.4574041666666666,0.4630791666666667
DK0003R,2018-06-10 07:00:00,2018-06-11 07:00:00,24.0,0.643,0.2502215762558582,0.24837737133792537,0.25571666666666665,0.2554541666666667
DK0003R,2018-06-11 07:00:00,2018-06-12 07:00:00,24.0,0.235,0.17520877109690383,0.1729836432503881,0.2682,0.26713333333333333
DK0003R,2018-06-12 07:00:00,2018-06-13 07:00:00,24.0,0.35,0.07376105631463085,0.07284181231655103,0.1649625,0.1619
DK0003R,2018-06-13 07:00:00,2018-06-14 07:00:00,24.0,0.312,0.16344107628345822,0.15979545014797678,0.1658916666666667,0.16512083333333336
DK0003R,2018-06-15 07:00:00,2018-06-16 07:00:00,24.0,0.42,0.1296279976281932,0.12924677036949409,0.1333125,0.13371666666666668
DK0003R,2018-06-16 07:00:00,2018-06-17 07:00:00,24.0,0.658,0.21347693873953788,0.21278260294795115,0.27897083333333333,0.2781333333333333
DK0003R,2018-06-17 07:00:00,2018-06-18 07:00:00,24.0,0.564,0.11422099483855343,0.11445964371824041,0.123475,0.12205416666666667
DK0003R,2018-06-18 07:00:00,2018-06-19 07:00:00,24.0,0.61,0.16819897684446428,0.16874557076884056,0.2382666666666667,0.22764166666666666
DK0003R,2018-06-19 07:00:00,2018-06-20 07:00:00,24.0,0.403,0.0794847572521744,0.07860996662123178,0.17360416666666667,0.17038333333333333
DK0003R,2018-06-20 07:00:00,2018-06-21 07:00:00,24.0,0.439,0.16616908418106693,0.16699564445239487,0.18986250000000002,0.18342916666666667
DK0003R,2018-06-21 07:00:00,2018-06-22 07:00:00,24.0,0.183,0.11983703975416508,0.11903565985124752,0.06450833333333333,0.06170416666666667
DK0003R,2018-06-22 07:00:00,2018-06-23 07:00:00,24.0,0.266,0.09681796627365524,0.09485327543342102,0.13707499999999997,0.13
DK0003R,2018-06-23 07:00:00,2018-06-24 07:00:00,24.0,0.239,0.11566228469160007,0.11449404916052097,0.19727916666666667,0.18355416666666668
DK0003R,2018-06-24 07:00:00,2018-06-25 07:00:00,24.0,0.333,0.10301568953216518,0.10128263061167915,0.15156250000000002,0.14595
DK0003R,2018-06-25 07:00:00,2018-06-26 07:00:00,24.0,0.525,0.10168225846396182,0.10010938631959077,0.21202500000000002,0.21062499999999998
DK0003R,2018-06-26 07:00:00,2018-06-27 07:00:00,24.0,0.465,0.13748381239978538,0.1362262970127113,0.1703125,0.17042083333333333
DK0003R,2018-06-28 07:00:00,2018-06-29 07:00:00,24.0,0.495,0.1277242795278016,0.12854390421566098,0.18009166666666668,0.18020416666666664
DK0003R,2018-06-29 07:00:00,2018-06-30 07:00:00,24.0,0.437,0.04774206031017891,0.047154449331625305,0.07095833333333333,0.0710125
DK0003R,2018-06-30 07:00:00,2018-07-01 07:00:00,24.0,0.163,0.06679485306035064,0.06646466884366749,0.07569166666666667,0.07581666666666667
DK0003R,2018-07-01 07:00:00,2018-07-02 07:00:00,24.0,0.213,0.12217264849986309,0.12310339142878714,0.08562916666666669,0.0857625
DK0003R,2018-07-02 07:00:00,2018-07-03 07:00:00,24.0,0.225,0.13501969959407845,0.13608158980319632,0.11159583333333334,0.1124875
DK0003R,2018-07-03 07:00:00,2018-07-04 07:00:00,24.0,0.422,0.17483942874247269,0.17517409948059579,0.14783333333333332,0.14564583333333334
